,height,weight,age,LWF,SS,CF,RWF,LMF,DMF,CMF,AMF,RMF,LB,CB,RB,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,place_kicking,curl,speed,acceleration,kicking_power,jump,physical_contact,balance,stamina,defensive_awareness,ball_winning,aggression,gk_awareness,gk_catching,gk_clearing,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance,overall_rating,rating_as_GK,rating_as_CB,rating_as_LB,rating_as_RB,rating_as_DMF,rating_as_CMF,rating_as_LMF,rating_as_RMF,rating_as_AMF,rating_as_LWF,rating_as_RWF,rating_as_SS,rating_as_CF,skill_cross_over_turn,skill_early_cross,skill_first_time_shot,skill_incisive_run,skill_one_touch_pass,skill_chip_shot_control,skill_heel_trick,skill_man_marking,skill_interception,skill_gk_penalty_saver,skill_penalty_specialist,skill_step_on_skill_control,skill_rising_shots,skill_marseille_turn,skill_gk_high_punt,skill_heading,skill_dipping_shot,skill_outside_curler,skill_captaincy,skill_gamesmanship,skill_gk_low_punt,skill_low_lofted_pass,skill_through_passing,skill_fighting_spirit,skill_flip_flap,skill_weighted_pass,skill_pinpoint_crossing,skill_sombrero,skill_acrobatic_clear,skill_cut_behind_turn,skill_long_range_drive,skill_scotch_move,skill_acrobatic_finishing,skill_double_touch,skill_gk_long_throw,skill_long_throw,skill_scissors_feint,skill_long_range_shooting,skill_track_back,skill_rabona,skill_knuckle_shot,skill_no_look_pass,skill_super_sub,com_playing_style_trickster,com_playing_style_mazing_run,com_playing_style_speeding_bullet,com_playing_style_incisive_run,com_playing_style_early_cross,com_playing_style_long_ball_expert,com_playing_style_long_ranger,rating_stars
54,182,73,31,1.0,1.0,0.0,1.0,2,1,2,2,2,1,0,0,73,86,83,85,91,88,82,64,91,87,68,69,84,69,73,85,81,68,72,69,40,40,40,40,40,3,3,7,1,86,40,58,72,70,81,86,75,75,83,74,74,76,72,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
55,183,79,36,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,0,62,75,70,79,79,80,60,87,64,66,73,71,76,90,85,74,74,90,91,90,40,40,40,40,40,2,3,6,1,86,40,86,75,75,74,67,63,63,64,62,62,62,59,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
56,191,94,27,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,86,76,80,73,72,77,87,86,70,80,88,81,87,84,95,72,82,50,50,82,40,40,40,40,40,2,3,6,2,86,40,65,72,72,73,69,72,72,73,74,74,79,86,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
57,186,75,31,1.0,2.0,1.0,2.0,1,1,1,2,2,0,0,0,95,84,79,75,85,81,85,85,73,82,81,78,83,84,75,78,88,59,63,67,40,40,40,40,40,3,3,7,3,86,40,64,74,74,80,78,77,79,83,78,80,86,84,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5
58,189,78,28,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,65,75,73,73,76,76,63,87,62,63,75,73,79,85,87,67,81,92,91,90,40,40,40,40,40,3,3,7,3,86,40,86,76,76,71,67,64,64,64,63,63,63,61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
59,176,74,28,2.0,0.0,0.0,1.0,2,1,2,1,2,0,0,0,80,86,84,82,88,86,73,64,79,84,72,78,83,66,75,82,85,64,74,75,40,40,40,40,40,3,3,6,1,86,40,59,73,73,81,86,78,78,80,77,75,75,72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,5
60,190,79,32,2.0,2.0,2.0,2.0,2,0,0,2,2,0,0,0,85,94,88,92,85,83,86,63,85,86,77,76,88,62,82,75,77,46,50,56,40,40,40,40,40,3,4,7,3,86,40,49,68,68,78,78,81,81,87,83,83,86,86,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,5
61,191,84,27,0.0,0.0,0.0,0.0,1,1,2,1,0,0,0,0,81,87,85,85,86,89,75,75,80,83,79,70,87,81,88,66,83,60,65,75,40,40,40,40,40,2,3,6,1,86,40,64,74,74,82,86,77,74,81,74,74,74,75,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,5
62,189,82,28,,,,,0,0,0,0,0,0,0,0,40,60,46,52,64,60,41,60,60,41,65,64,82,83,78,59,60,47,45,48,93,90,88,95,93,2,3,6,3,86,86,47,48,48,46,44,43,43,40,41,41,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
63,181,75,27,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,88,79,84,79,75,71,87,85,73,77,83,81,83,90,77,80,80,49,48,70,40,40,40,40,40,3,3,6,2,86,40,60,70,70,71,69,72,72,74,77,77,80,86,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
64,181,65,27,2.0,2.0,1.0,2.0,1,0,2,2,2,0,0,0,79,84,83,86,84,90,77,65,83,85,80,81,83,70,71,81,82,64,68,79,40,40,40,40,40,2,2,6,3,86,40,58,74,74,78,82,78,80,86,78,78,81,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5
65,191,86,26,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,0,61,75,67,65,79,79,56,88,69,67,74,70,77,86,86,65,83,90,90,86,40,40,40,40,40,1,2,5,1,86,40,86,75,73,71,66,62,62,61,59,59,60,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
66,185,80,25,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,1,60,70,65,71,74,69,57,85,60,59,76,74,81,93,86,68,83,87,88,91,40,40,40,40,40,1,2,6,1,86,40,86,73,75,69,62,60,60,58,58,58,59,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
67,179,67,29,1.0,0.0,0.0,2.0,1,0,0,1,2,0,0,0,80,89,91,90,82,82,79,60,79,85,84,89,80,62,65,87,77,54,52,60,40,40,40,40,40,1,3,8,3,86,40,48,71,71,76,77,82,84,83,80,86,79,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,5
68,183,74,28,1.0,2.0,1.0,0.0,1,1,2,2,1,0,0,0,78,91,85,89,93,88,75,60,81,86,75,78,82,60,73,77,81,59,62,63,40,40,40,40,40,3,3,7,3,86,40,52,70,70,82,86,78,78,85,77,75,82,76,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,5
69,188,78,27,0.0,0.0,0.0,0.0,0,2,1,0,0,0,1,2,70,82,80,85,83,82,68,79,75,77,76,74,80,75,83,72,84,86,85,84,40,40,40,40,40,2,3,5,1,86,40,76,76,80,86,77,70,70,71,69,69,69,67,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5
70,179,74,33,1.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,90,81,75,78,73,69,87,73,67,70,87,85,86,78,72,85,87,53,57,87,40,40,40,40,40,3,3,6,2,86,40,59,72,72,70,69,73,73,74,77,75,79,86,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5
71,183,75,24,2.0,0.0,0.0,2.0,2,0,0,1,1,0,0,0,82,84,87,86,77,80,80,70,81,80,96,92,85,63,70,86,78,44,42,51,40,40,40,40,40,2,2,6,1,86,40,47,69,69,73,74,84,82,80,86,83,79,76,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,5
72,186,81,25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,64,74,67,76,81,75,57,86,60,63,77,73,78,89,86,71,85,89,88,82,40,40,40,40,40,3,4,5,2,86,40,86,76,76,72,68,65,65,63,62,62,63,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
73,191,76,25,0.0,1.0,0.0,0.0,0,1,2,2,0,0,0,0,79,92,84,86,83,81,78,88,77,82,77,72,86,83,87,73,81,67,71,82,40,40,40,40,40,3,3,5,3,86,40,70,75,75,81,86,73,73,82,74,74,78,77,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,5
74,188,80,25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,65,71,63,72,75,73,64,88,60,59,75,71,81,85,90,70,84,90,90,88,40,40,40,40,40,2,2,6,3,86,40,86,73,73,69,64,60,60,60,60,60,61,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
75,188,89,21,0.0,0.0,0.0,0.0,0,1,1,0,0,0,2,0,64,75,74,72,79,80,63,87,61,65,77,74,79,89,89,67,83,86,88,84,40,40,40,40,40,3,3,4,2,86,40,86,76,76,75,72,66,66,65,64,64,64,61,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
76,195,97,25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,63,71,66,69,76,72,60,92,60,66,76,69,85,86,92,70,76,86,88,90,40,40,40,40,40,2,2,6,2,86,40,86,72,72,68,62,60,60,59,59,59,60,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
77,180,75,24,2.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,87,77,85,75,72,65,84,79,74,68,92,95,79,86,76,87,89,59,58,62,40,40,40,40,40,2,3,6,3,86,40,63,75,75,71,70,76,76,74,81,79,82,86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,5
78,180,76,20,2.0,0.0,1.0,2.0,2,0,0,0,1,0,0,0,77,89,93,91,86,74,77,60,71,83,90,94,75,70,62,88,77,51,50,59,40,40,40,40,40,1,2,6,2,86,40,48,71,71,75,77,85,83,79,82,86,80,77,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,5
79,179,67,35,0.0,0.0,0.0,0.0,0,2,2,0,0,0,2,0,70,80,73,79,83,85,68,80,72,66,73,74,84,85,80,74,84,85,83,89,40,40,40,40,40,2,3,6,1,85,40,80,76,76,85,78,67,67,70,67,67,68,65,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
80,190,85,33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,66,75,73,70,80,84,67,88,62,65,72,67,79,85,86,68,82,90,89,84,40,40,40,40,40,3,3,5,2,85,40,85,75,75,73,69,63,63,66,63,63,63,62,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
81,173,67,34,1.0,1.0,0.0,1.0,1,0,2,2,1,0,0,0,85,92,87,92,90,83,72,62,72,83,71,79,73,69,64,86,78,50,52,55,40,40,40,40,40,1,2,6,2,85,40,47,67,67,77,83,77,77,85,77,77,79,73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5
82,186,89,33,0.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,88,84,79,81,77,69,87,80,67,74,70,68,87,80,89,73,75,47,52,68,40,40,40,40,40,3,3,5,2,85,40,58,65,65,70,68,65,65,76,71,75,77,85,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
83,175,69,30,1.0,0.0,0.0,1.0,1,2,2,2,1,0,0,0,75,87,82,85,84,77,75,76,73,74,81,82,80,86,73,83,87,70,75,75,40,40,40,40,40,2,2,5,3,85,40,67,76,76,81,85,77,77,80,75,75,74,72,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,5
84,184,78,32,0.0,0.0,0.0,0.0,0,1,2,1,1,0,0,0,78,85,81,80,87,90,79,68,80,85,71,69,84,70,73,82,84,67,70,73,40,40,40,40,40,2,3,5,2,85,40,59,71,71,81,85,70,73,79,72,72,73,72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5
85,193,80,34,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,88,84,78,78,77,73,87,87,62,72,71,69,84,71,86,77,76,50,55,72,40,40,40,40,40,4,4,7,2,85,40,59,66,66,71,69,66,66,74,72,72,75,85,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5
86,186,81,31,0.0,1.0,0.0,0.0,2,2,2,2,2,0,0,0,77,85,78,73,87,83,74,79,72,71,76,72,82,72,80,65,88,73,78,82,40,40,40,40,40,2,3,7,3,85,40,68,73,73,85,80,75,75,79,70,70,74,70,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
87,192,86,30,,,,,0,0,0,0,0,0,0,0,40,60,45,49,60,63,40,70,60,47,59,53,83,85,83,61,64,54,52,57,93,88,90,91,92,2,2,7,3,85,85,54,48,48,47,43,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
88,186,91,31,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,65,78,65,65,80,84,56,86,68,65,72,67,80,88,85,65,79,91,89,84,40,40,40,40,40,2,2,5,2,85,40,85,73,73,72,67,61,61,62,60,60,60,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
89,185,80,34,,,,,0,0,0,0,0,0,0,0,40,60,51,54,60,65,40,65,60,51,53,57,85,88,81,73,63,45,51,56,91,87,88,97,91,2,2,6,1,85,85,50,48,48,48,45,40,40,40,40,40,41,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
90,169,61,33,2.0,2.0,2.0,2.0,1,0,0,2,1,0,0,0,86,88,87,91,82,76,84,65,82,83,84,90,80,63,60,87,77,51,47,56,40,40,40,40,40,2,3,6,3,85,40,46,69,69,74,75,81,81,85,83,83,85,85,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,5
91,189,83,29,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,1,57,66,64,68,66,68,63,87,60,60,84,82,74,87,85,67,85,90,90,87,40,40,40,40,40,2,2,6,2,85,40,85,74,76,65,60,62,62,56,59,59,59,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
92,182,67,30,0.0,0.0,0.0,0.0,0,2,2,1,0,0,0,0,75,81,78,83,84,86,68,69,72,81,75,72,83,79,80,73,88,80,85,87,40,40,40,40,40,2,2,7,2,85,40,70,76,76,83,85,70,70,75,69,69,70,67,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
93,170,68,31,1.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,81,83,80,82,80,83,71,67,67,81,92,88,75,76,64,81,87,70,72,78,40,40,40,40,40,1,1,5,1,85,40,62,85,76,76,75,82,77,74,77,75,75,70,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5
94,182,76,28,1.0,1.0,0.0,1.0,2,1,2,2,2,0,0,0,78,89,83,85,91,88,78,62,91,92,75,77,85,60,67,80,88,53,54,58,40,40,40,40,40,2,3,6,2,85,40,48,69,69,81,84,80,80,85,77,77,79,73,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,5
95,176,65,32,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,77,84,79,82,84,80,76,63,68,73,76,77,85,74,75,82,86,76,84,86,40,40,40,40,40,3,3,6,2,85,40,66,76,76,81,85,71,71,79,72,72,73,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5
96,170,68,30,0.0,2.0,2.0,1.0,1,0,0,1,0,0,0,0,87,84,86,86,76,67,85,71,68,73,78,84,77,77,73,84,82,55,51,65,40,40,40,40,40,4,3,7,3,85,40,55,69,69,71,71,76,73,79,75,77,81,85,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,5
97,176,79,28,2.0,1.0,0.0,2.0,2,0,2,2,2,0,0,0,82,92,91,87,85,85,78,60,75,80,75,85,75,61,63,88,76,50,52,52,40,40,40,40,40,2,3,5,1,85,40,45,68,68,76,83,81,81,85,81,81,82,75,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,5
98,167,68,32,2.0,2.0,2.0,2.0,2,0,1,2,2,0,0,0,80,88,86,88,86,83,79,57,83,87,83,88,84,62,60,90,78,53,57,64,40,40,40,40,40,2,3,6,3,85,40,47,70,70,76,80,83,83,85,82,82,84,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,5
99,172,68,28,2.0,1.0,1.0,2.0,2,0,1,2,2,0,0,0,79,90,89,91,87,81,76,61,86,89,80,85,83,67,61,90,76,50,52,59,40,40,40,40,40,2,3,5,2,85,40,47,69,69,77,80,82,82,85,81,81,81,77,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,5
100,192,88,32,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,65,75,67,72,80,79,65,87,70,65,72,68,88,83,91,65,81,90,91,82,40,40,40,40,40,3,3,8,3,85,40,85,74,74,72,67,62,62,64,62,62,63,61,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
101,182,75,27,0.0,0.0,0.0,0.0,0,0,0,0,0,2,2,0,59,76,66,70,78,75,61,82,60,69,79,76,80,89,86,68,82,87,87,85,40,40,40,40,40,2,2,5,1,85,40,85,78,74,71,66,64,64,62,61,61,62,58,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
102,180,80,30,0.0,0.0,0.0,0.0,0,2,2,1,0,0,0,0,76,87,86,83,89,82,70,60,77,80,76,80,77,68,74,84,80,78,69,73,40,40,40,40,40,3,3,5,1,85,40,60,74,74,82,85,73,73,79,73,73,74,70,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,5
103,163,59,29,2.0,2.0,1.0,1.0,2,0,0,2,1,0,0,0,84,89,86,87,83,85,75,55,83,84,85,87,77,61,57,84,85,56,48,47,40,40,40,40,40,2,2,5,3,85,40,45,70,70,76,78,83,81,84,85,79,83,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,5
104,176,67,33,1.0,2.0,2.0,2.0,1,0,0,1,1,0,0,0,88,85,85,86,80,72,83,73,81,80,80,83,79,71,69,86,76,49,57,74,40,40,40,40,40,1,1,6,1,85,40,53,68,68,72,72,75,75,79,77,79,81,85,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,5
105,176,78,26,2.0,2.0,2.0,1.0,2,0,0,1,1,0,0,0,83,85,86,84,82,77,82,66,85,84,86,87,85,70,80,78,79,46,48,71,40,40,40,40,40,2,3,6,2,85,40,52,70,70,75,74,82,80,81,81,79,83,85,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,5
106,181,68,28,0.0,0.0,0.0,0.0,0,2,2,2,1,0,0,0,73,85,81,83,84,84,73,69,78,82,75,76,82,70,67,77,89,76,79,82,40,40,40,40,40,2,2,6,2,85,40,64,74,74,81,85,72,75,79,71,71,72,68,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
107,190,76,29,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,85,82,80,82,76,72,85,84,65,73,81,78,81,79,81,70,85,51,55,80,40,40,40,40,40,2,3,6,3,85,40,61,70,70,72,71,71,71,74,73,73,77,85,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
108,173,73,28,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,2,67,80,79,77,80,83,54,65,61,81,85,82,72,77,76,77,87,86,84,83,40,40,40,40,40,1,1,7,1,85,40,70,79,85,77,73,72,75,67,67,67,67,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
109,180,67,29,0.0,0.0,0.0,0.0,0,2,2,0,0,0,0,0,70,84,80,85,88,88,65,63,75,76,68,72,79,73,71,79,86,76,76,82,40,40,40,40,40,2,3,6,3,85,40,62,73,73,85,82,69,69,73,68,68,69,64,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
110,189,79,25,0.0,0.0,0.0,0.0,1,2,2,2,1,0,0,0,75,84,80,81,86,79,73,86,78,77,83,78,85,81,85,80,85,73,77,75,40,40,40,40,40,2,2,6,1,85,40,72,76,76,82,85,75,75,79,72,72,73,71,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5
